blue,green,red,ndwi,brightness,label,source_file
0.29198277,0.18734244,0.18872792,-0.0036840884,0.22268438,0,GSL_1998_12.tif
0.29076612,0.20343854,0.20655811,-0.0076087583,0.23358758,0,GSL_1998_12.tif
0.33221626,0.23572887,0.24995206,-0.029284984,0.2726324,0,GSL_1998_12.tif
0.2963879,0.19121924,0.19098355,0.0006166649,0.2261969,0,GSL_1998_12.tif
0.29689133,0.19063035,0.19710596,-0.01670103,0.22820921,0,GSL_1998_12.tif
0.28577363,0.18150268,0.18319626,-0.004643753,0.21682419,0,GSL_1998_12.tif
0.2901368,0.1899924,0.19479662,-0.012485312,0.22497527,0,GSL_1998_12.tif
0.30847052,0.20947456,0.22648281,-0.03901346,0.24814264,0,GSL_1998_12.tif
0.572222,0.47747636,0.21927682,0.3705748,0.42299172,0,GSL_1996_02.tif
0.49691495,0.40324697,0.1859414,0.3688213,0.36203444,0,GSL_1996_02.tif
0.31446207,0.22318521,0.10386945,0.36481786,0.21383892,0,GSL_1996_02.tif
0.2434899,0.149869,0.069432646,0.3667824,0.15426385,0,GSL_1996_02.tif
0.26313132,0.1683285,0.0787394,0.36260775,0.1700664,0,GSL_1996_02.tif
0.53281957,0.43282783,0.19857067,0.37101257,0.3880727,0,GSL_1996_02.tif
0.36268368,0.26763806,0.12325393,0.36936998,0.25119188,0,GSL_1996_02.tif
0.2735649,0.17736258,0.08459512,0.35413006,0.17850752,0,GSL_1996_02.tif
0.25461107,0.15874,0.07468261,0.36010665,0.1626779,0,GSL_1996_02.tif
0.2598727,0.16399084,0.07760129,0.3575828,0.16715495,0,GSL_1996_02.tif
0.3069284,0.21222691,0.10049186,0.35730088,0.20654905,0,GSL_1996_02.tif
0.26283237,0.17103545,0.07892296,0.36850983,0.17093027,0,GSL_1996_02.tif
0.25323588,0.1578268,0.073526144,0.36437958,0.1615296,0,GSL_1996_02.tif
0.2552389,0.16193616,0.07585742,0.3619878,0.16434416,0,GSL_1996_02.tif
0.25559762,0.15994671,0.0742237,0.36606953,0.163256,0,GSL_1996_02.tif
0.28319126,0.1891036,0.09094647,0.35049725,0.18774712,0,GSL_1996_02.tif
0.27434218,0.18176545,0.08538445,0.36077362,0.18049736,0,GSL_1996_02.tif
0.24600114,0.15048866,0.069322504,0.36925232,0.15527077,0,GSL_1996_02.tif
0.24372907,0.14787954,0.071286656,0.3494724,0.15429842,0,GSL_1996_02.tif
0.25565743,0.15564166,0.072259545,0.36586797,0.16118622,0,GSL_1996_02.tif
0.25772023,0.16454528,0.07890461,0.35177803,0.16705672,0,GSL_1996_02.tif
0.2652539,0.1676436,0.078317195,0.36317188,0.17040491,0,GSL_1996_02.tif
0.25392348,0.15750065,0.07404013,0.36045557,0.16182142,0,GSL_1996_02.tif
0.2455527,0.14585747,0.07080939,0.3463739,0.15407318,0,GSL_1996_02.tif
0.23786953,0.14618361,0.071910776,0.3405521,0.15198797,0,GSL_1996_02.tif
0.39213425,0.32386315,0.1624411,0.3319356,0.29281282,1,GSL_1997_05.tif
0.3966928,0.3463916,0.16613364,0.35170484,0.30307266,1,GSL_1997_05.tif
0.41704908,0.3463916,0.16613364,0.35170484,0.30985808,1,GSL_1997_05.tif
0.4114295,0.3358227,0.15489998,0.3686855,0.30071738,1,GSL_1997_05.tif
0.41190106,0.33420026,0.15058336,0.37875974,0.29889488,1,GSL_1997_05.tif
0.41421962,0.34305403,0.17159446,0.33315793,0.3096227,1,GSL_1997_05.tif
0.4417674,0.37550238,0.1793956,0.3534099,0.33222178,1,GSL_1997_05.tif
0.44679752,0.37550238,0.1793956,0.3534099,0.3338985,1,GSL_1997_05.tif
0.4401562,0.36321837,0.1719065,0.35750812,0.32509372,1,GSL_1997_05.tif
0.4198785,0.34027275,0.15734436,0.36760798,0.30583188,1,GSL_1997_05.tif
0.49422994,0.42672443,0.21611302,0.32762727,0.37902248,1,GSL_1997_05.tif
0.49422994,0.42672443,0.21611302,0.32762727,0.37902248,1,GSL_1997_05.tif
